"Date","sigma_hat"
2004-02-20,22.799563395611
2004-02-27,22.4133949865722
2004-03-05,21.992766187555
2004-03-12,22.397017339492
2004-03-19,24.1060594967133
2004-03-26,25.2265147506822
2004-04-02,17.4334500763964
2004-04-09,19.4778491906379
2004-04-16,20.2189263114389
2004-04-23,20.6796822995599
2004-04-30,20.5620840736837
2004-05-07,22.1512524726042
2004-05-14,23.3112240754994
2004-05-21,23.8031661062914
2004-05-28,23.4899412811719
2004-06-04,22.8722103346624
2004-06-11,23.7016896806432
2004-06-18,22.6371495571937
2004-06-25,22.6071163339
2004-07-02,22.6247705713308
2004-07-09,22.6887341100135
2004-07-16,22.6314119887964
2004-07-23,23.5385469278232
2004-07-30,23.8825172322029
2004-08-06,24.7102624742078
2004-08-13,25.7780897211785
2004-08-20,25.6975388224584
2004-08-27,26.1546081508623
2004-09-03,27.50490934613
2004-09-10,28.139328277445
2004-09-17,26.053671396004
2004-09-24,26.844162147015
2004-10-01,26.5784828698631
2004-10-08,27.0496555171887
2004-10-15,27.2385867683692
2004-10-22,25.7239100490467
2004-10-29,24.87676277151
2004-11-05,24.6723504981812
2004-11-12,25.6668616730276
2004-11-19,24.4583404955401
2004-11-26,20.7581280788759
2004-12-03,20.2735695012074
2004-12-10,19.730931312952
2004-12-17,18.1041508193239
2004-12-24,18.1052160663642
2004-12-31,18.9386973019857
2005-01-07,17.999324260593
2005-01-14,19.2999967864547
2005-01-21,19.1894440573964
2005-01-28,18.1741308545759
2005-02-04,17.4795577003013
2005-02-11,18.6812566700088
2005-02-18,19.7068480622833
2005-02-25,18.5385176711308
2005-03-04,17.5852147549036
2005-03-11,18.4563858556322
2005-03-18,18.6677239207564
2005-03-25,19.1007538398142
2005-04-01,18.5756170265395
2005-04-08,16.3153078551404
2005-04-15,17.2430335442909
2005-04-22,18.5521997104375
2005-04-29,19.2968808340616
2005-05-06,20.3825956903191
2005-05-13,21.7346288018551
2005-05-20,19.9884449209168
2005-05-27,20.5893051913863
2005-06-03,19.9390780751251
2005-06-10,19.8918067411591
2005-06-17,20.3106460971539
2005-06-24,21.0157929635557
2005-07-01,21.2342203181092
2005-07-08,21.7050996878815
2005-07-15,20.5235096951324
2005-07-22,21.7652522197726
2005-07-29,22.5563031368305
2005-08-05,20.5534100592694
2005-08-12,20.1382090707859
2005-08-19,20.5330077884785
2005-08-26,19.4076752880889
2005-09-02,20.7762307297783
2005-09-09,21.5338230658696
2005-09-16,22.9581292029545
2005-09-23,21.7830979247469
2005-09-30,21.0393965880753
2005-10-07,22.5916619377605
2005-10-14,22.0309285900943
2005-10-21,20.1866917173812
2005-10-28,21.4640092694651
2005-11-04,19.1643741001234
2005-11-11,21.0247832076572
2005-11-18,22.1995167885858
2005-11-25,21.4448053804169
2005-12-02,21.4847417652424
2005-12-09,21.1361590423672
2005-12-16,20.657627900429
2005-12-23,21.0908649757194
2005-12-30,21.7823562169093
2006-01-06,19.4388175479995
2006-01-13,20.4801091060471
2006-01-20,19.9237670603319
2006-01-27,20.8228060561619
2006-02-03,22.7905988336231
2006-02-10,22.0870677399388
2006-02-17,22.8649484606008
2006-02-24,23.9865807134045
2006-03-03,25.2964587230856
2006-03-10,26.3656721665518
2006-03-17,25.1991035296938
2006-03-24,25.8374430971578
2006-03-31,23.5409243065802
2006-04-07,22.3957258928338
2006-04-14,19.8255623002477
2006-04-21,20.78103395343
2006-04-28,21.822526440283
2006-05-05,20.5252199027398
2006-05-12,20.3600532522582
2006-05-19,20.7957950843714
2006-05-26,22.773884093895
2006-06-02,20.9423761829281
2006-06-09,21.7848719348924
2006-06-16,23.8593629831432
2006-06-23,24.33765066461
2006-06-30,25.5528813011759
2006-07-07,26.9365681972009
2006-07-14,25.9193963301073
2006-07-21,27.7722185814486
2006-07-28,27.7442281483571
2006-08-04,29.7334366059062
2006-08-11,28.8450889922672
2006-08-18,27.6606132493151
2006-08-25,29.1049509218469
2006-09-01,21.6221062085936
2006-09-08,22.1311483530929
2006-09-15,22.8001950644056
2006-09-22,23.9117924793771
2006-09-29,22.2693907682498
2006-10-06,22.6118719836654
2006-10-13,23.647248011589
2006-10-20,24.4209558792122
2006-10-27,24.3618538588833
2006-11-03,22.2594925530715
2006-11-10,21.3574741680365
2006-11-17,21.7938284803873
2006-11-24,19.9999649551381
2006-12-01,19.4120991966661
2006-12-08,20.8766016384007
2006-12-15,21.452484112986
2006-12-22,22.6999122582999
2006-12-29,22.2024024591479
2007-01-05,22.2699887321552
2007-01-12,22.8459099141333
2007-01-19,22.9973089392285
2007-01-26,21.3157690751151
2007-02-02,18.7343343432605
2007-02-09,19.6388538627177
2007-02-16,19.0519054140563
2007-02-23,18.859906173031
2007-03-02,14.6468392267141
2007-03-09,16.9033372400572
2007-03-16,18.2441922358106
2007-03-23,20.1933370232857
2007-03-30,22.6317681048156
2007-04-06,22.4284940954861
2007-04-13,22.8948200059545
2007-04-20,22.9993516478126
2007-04-27,24.741517849265
2007-05-04,24.2882958980839
2007-05-11,23.8023072760593
2007-05-18,22.2580005710743
2007-05-25,21.6446286035499
2007-06-01,22.6917821676264
2007-06-08,22.0111410898618
2007-06-15,23.7581845102808
2007-06-22,25.0800748676033
2007-06-29,25.8499925602998
2007-07-06,25.1756516387498
2007-07-13,24.6681235618173
2007-07-20,23.2507798872435
2007-07-27,23.7154560426629
2007-08-03,25.7442608717765
2007-08-10,23.445191059781
2007-08-17,24.6616114565828
2007-08-24,23.3537939159487
2007-08-31,23.3208848610942
2007-09-07,21.3552932118686
2007-09-14,23.6319357419909
2007-09-21,21.2104921894822
2007-09-28,23.1963372686268
2007-10-05,22.7991233133233
2007-10-12,25.3510066814895
2007-10-19,25.5354165908323
2007-10-26,27.2148045424089
2007-11-02,27.2732229960552
2007-11-09,27.3560646415569
2007-11-16,30.1743702599646
2007-11-23,30.9803709002348
2007-11-30,31.6062929241729
2007-12-07,34.4101968813457
2007-12-14,34.0843688347122
2007-12-21,35.0954896069928
2007-12-28,34.8382821291822
2008-01-04,33.3954128975444
2008-01-11,35.143057728712
2008-01-18,35.3081735749837
2008-01-25,39.1770667887838
2008-02-01,41.4646333002461
2008-02-08,42.627313948885
2008-02-15,46.398229204952
2008-02-22,39.8201759008218
2008-02-29,35.4437979689059
2008-03-07,35.8996264038287
2008-03-14,39.116172742385
2008-03-21,36.3333669472931
2008-03-28,35.2859029460622
2008-04-04,38.611592680287
2008-04-11,41.849708495523
2008-04-18,43.5453216132661
2008-04-25,46.3764306805155
2008-05-02,42.9352114427059
2008-05-09,44.6991159510743
2008-05-16,46.2431676852316
2008-05-23,41.8140164304159
2008-05-30,44.8926549026155
2008-06-06,40.4507578940819
2008-06-13,44.1282656098849
2008-06-20,43.8247656635839
2008-06-27,46.5754019227623
2008-07-04,48.4941876306041
2008-07-11,50.2303237850656
2008-07-18,52.0671200372286
2008-07-25,55.8650084971258
2008-08-01,55.116101823982
2008-08-08,54.9995410971802
2008-08-15,56.4326114915262
2008-08-22,55.8289068125843
2008-08-29,57.057133048724
2008-09-05,56.901731901003
2008-09-12,57.7608270935491
2008-09-19,57.9386720628803
2008-09-26,53.6203289715914
2008-10-03,56.3981340448228
2008-10-10,55.6698887174771
2008-10-17,67.8618388775348
2008-10-24,73.7082024089677
2008-10-31,83.7310514160546
2008-11-07,91.6423130338994
2008-11-14,92.1499180604565
2008-11-21,103.15062815779
2008-11-28,116.947836288492
2008-12-05,127.936941516692
2008-12-12,133.622356525063
2008-12-19,135.374728629052
2008-12-26,130.284566986085
2009-01-02,124.980474322165
2009-01-09,127.100719695762
2009-01-16,112.855734475835
2009-01-23,119.845051680032
2009-01-30,127.817126974161
2009-02-06,134.645331167709
2009-02-13,126.832492311805
2009-02-20,126.562703316111
2009-02-27,134.514000247802
2009-03-06,129.652506923943
2009-03-13,138.35723135514
2009-03-20,146.39838041932
2009-03-27,148.321106984895
2009-04-03,146.000629022137
2009-04-10,144.887367232737
2009-04-17,140.199901987757
2009-04-24,138.888661442762
2009-05-01,127.226798687497
2009-05-08,121.516887923656
2009-05-15,120.941298056857
2009-05-22,120.332147113583
2009-05-29,118.25665810835
2009-06-05,105.180993085961
2009-06-12,98.4778502906448
2009-06-19,92.3483959022017
2009-06-26,91.1622462471174
2009-07-03,85.0439027004037
2009-07-10,77.505735910166
2009-07-17,76.961825848146
2009-07-24,80.217980240023
2009-07-31,79.4846311756057
2009-08-07,77.1720549890413
2009-08-14,77.6051490727319
2009-08-21,68.909216264232
2009-08-28,67.1769982682569
2009-09-04,67.0646513595008
2009-09-11,65.7428229366153
2009-09-18,59.0505121379638
2009-09-25,58.8099182474233
2009-10-02,54.8266187189626
2009-10-09,55.2234639761346
2009-10-16,56.6166163428507
2009-10-23,53.5700744124227
2009-10-30,48.6960594068262
2009-11-06,51.2822457690942
2009-11-13,50.5343695603595
2009-11-20,51.235139126236
2009-11-27,51.8956069657375
2009-12-04,49.5344471890443
2009-12-11,49.5244102569
2009-12-18,51.3287502876863
2009-12-25,46.9673800293705
2010-01-01,47.2513526573978
2010-01-08,33.1594374328051
2010-01-15,35.6905282248659
2010-01-22,37.6986050450847
2010-01-29,40.5321643075458
2010-02-05,41.9647180320614
2010-02-12,45.5466541662775
2010-02-19,44.6004321307295
2010-02-26,46.5061682662132
2010-03-05,46.9414923686145
2010-03-12,49.9519115372552
2010-03-19,46.8782538901579
2010-03-26,36.098319565103
2010-04-02,36.79751217424
2010-04-09,33.7132387008888
2010-04-16,31.8414996492068
2010-04-23,30.8172493880561
2010-04-30,32.7975735006062
2010-05-07,35.029210334299
2010-05-14,40.6558925202589
2010-05-21,44.1770676642248
2010-05-28,41.8594013097194
2010-06-04,41.0420880533024
2010-06-11,44.923757078829
2010-06-18,48.7576454452176
2010-06-25,52.1543905497416
2010-07-02,54.3169394752788
2010-07-09,55.3648032700658
2010-07-16,59.6296191430213
2010-07-23,58.6935029704923
2010-07-30,58.8291459825455
2010-08-06,59.8070319054516
2010-08-13,56.7750709680405
2010-08-20,58.2700851872513
2010-08-27,58.0948102013923
2010-09-03,54.6215540966064
2010-09-10,56.3676182164239
2010-09-17,41.1999235531749
2010-09-24,40.6448769864829
2010-10-01,37.7696781386984
2010-10-08,39.9268022928091
2010-10-15,40.9578655042212
2010-10-22,36.9792845645941
2010-10-29,37.6787071128603
2010-11-05,38.6184054205571
2010-11-12,39.6266032949147
2010-11-19,39.4368857917558
2010-11-26,37.051512291184
2010-12-03,40.5707848162618
2010-12-10,42.3817996508359
2010-12-17,42.1556139190498
2010-12-24,43.3623826141054
2010-12-31,41.9049654734395
2011-01-07,42.5312265444866
2011-01-14,41.0861473156466
2011-01-21,44.6371776071538
2011-01-28,46.6243387812513
2011-02-04,44.0024555700192
2011-02-11,43.1202269579776
2011-02-18,31.4176590764014
2011-02-25,33.5483528907275
2011-03-04,35.2477533501093
2011-03-11,37.1971336300909
2011-03-18,37.2299634317157
2011-03-25,36.3427647559633
2011-04-01,37.6525741929959
2011-04-08,38.1621924521883
2011-04-15,38.4040121086892
2011-04-22,40.4381224201592
2011-04-29,39.3184987326907
2011-05-06,40.5187297312766
2011-05-13,40.5347775973376
2011-05-20,40.7178567748317
2011-05-27,40.735428337922
2011-06-03,31.8669239962134
2011-06-10,29.9904544749056
2011-06-17,32.4155014960146
2011-06-24,33.1836182978001
2011-07-01,35.8016675614406
2011-07-08,39.4943541999348
2011-07-15,43.0596150340862
2011-07-22,45.7797698015712
2011-07-29,49.0308885287706
2011-08-05,51.3139150851252
2011-08-12,56.4653022946066
2011-08-19,58.0646909663537
2011-08-26,62.040840825318
2011-09-02,56.9607187819945
2011-09-09,50.8248668559555
2011-09-16,56.2294126735073
2011-09-23,57.7970589131271
2011-09-30,61.3744301249048
2011-10-07,66.867302611861
2011-10-14,66.1426611410887
2011-10-21,45.5237154965413
2011-10-28,46.5170504730077
2011-11-04,50.9737356536024
2011-11-11,56.8520738168482
2011-11-18,56.673910189845
2011-11-25,60.1435105737124
2011-12-02,64.0576444732845
2011-12-09,70.1039139843954
2011-12-16,65.7109782237582
2011-12-23,69.1558898870875
2011-12-30,70.6047573598088
2012-01-06,63.7244281822329
2012-01-13,67.1854194987859
2012-01-20,68.8834848996543
2012-01-27,71.6980370699865
2012-02-03,70.1707147440946
2012-02-10,70.4854528610719
2012-02-17,61.4217979838041
2012-02-24,51.505456980865
2012-03-02,49.4780850260382
2012-03-09,48.8306944835392
2012-03-16,49.445679475618
2012-03-23,50.6974669612939
2012-03-30,51.3595011224848
2012-04-06,52.848055970106
2012-04-13,55.3593926392002
2012-04-20,57.6209055222926
2012-04-27,55.1304714243363
2012-05-04,53.4673038391714
2012-05-11,55.274909665031
2012-05-18,51.4215723817744
2012-05-25,54.961064543494
2012-06-01,52.0917151883521
2012-06-08,54.0672150174753
2012-06-15,57.6789222519873
2012-06-22,53.0842158074641
2012-06-29,51.2050401740122
2012-07-06,51.582516853861
2012-07-13,53.6105501167738
2012-07-20,52.1223319325845
2012-07-27,54.4656569177968
2012-08-03,57.0783045020995
2012-08-10,57.2746414190188
2012-08-17,57.5894384092371
2012-08-24,59.307274959851
2012-08-31,56.2470667166994
2012-09-07,55.5217939748179
2012-09-14,58.2880396811933
2012-09-21,58.2602329994446
2012-09-28,56.5006117249196
2012-10-05,58.1633460331978
2012-10-12,58.8412275777285
2012-10-19,57.3588506696711
2012-10-26,57.3704430217906
2012-11-02,55.929666057328
2012-11-09,53.4011225898349
2012-11-16,53.7947880398106
2012-11-23,50.8798523764787
2012-11-30,52.4662182778966
2012-12-07,49.8743947634926
2012-12-14,46.2523451645404
2012-12-21,36.3081402584136
2012-12-28,36.2135963536443
2013-01-04,35.5247563303767
2013-01-11,37.403353692368
2013-01-18,39.5278212997195
2013-01-25,30.1511270413897
2013-02-01,29.370892152646
2013-02-08,30.2444422995791
2013-02-15,31.4462091150693
2013-02-22,29.9022941105614
2013-03-01,29.8984159096286
2013-03-08,31.4913356330686
2013-03-15,33.1717142775195
2013-03-22,32.7662522337378
2013-03-29,35.0177337958717
2013-04-05,37.2605773580528
2013-04-12,36.1101998574751
2013-04-19,37.3018978763783
2013-04-26,36.1047263585267
2013-05-03,38.0710531335188
2013-05-10,39.3795676267916
2013-05-17,36.8344849182203
2013-05-24,37.1430856485387
2013-05-31,38.630650133606
2013-06-07,39.0957876090873
2013-06-14,39.247071826375
2013-06-21,40.5464062682121
2013-06-28,42.8763373334777
2013-07-05,40.1078114834949
2013-07-12,39.4635763305543
2013-07-19,37.386043115745
2013-07-26,38.2346398278373
2013-08-02,40.3158652179133
2013-08-09,39.9853033873573
2013-08-16,41.0530440720176
2013-08-23,41.255440595216
2013-08-30,40.5903769933504
2013-09-06,42.4559375195145
2013-09-13,43.4550690252149
2013-09-20,43.8379121497258
2013-09-27,43.8420724104954
2013-10-04,41.5042556308489
2013-10-11,42.4440226698093
2013-10-18,43.1332009658845
2013-10-25,43.4291007476405
2013-11-01,43.3934824993605
2013-11-08,39.5997805287319
2013-11-15,38.037727967255
2013-11-22,35.8779153746397
2013-11-29,33.517604931081
2013-12-06,34.0476736957814
2013-12-13,35.6379474382786
2013-12-20,34.9430211569109
2013-12-27,36.6572599599519
2014-01-03,36.4769267183967
2014-01-10,34.9207271187439
2014-01-17,37.2977986464818
2014-01-24,37.1141850719842
2014-01-31,38.7688582893526
2014-02-07,34.8820033571877
2014-02-14,35.7064289669616
2014-02-21,35.3835725339737
2014-02-28,31.9287074715024
2014-03-07,31.39472378811
2014-03-14,30.1530485928023
2014-03-21,31.7483318444511
2014-03-28,32.8307268767101
2014-04-04,32.2637762974976
2014-04-11,34.4279537511143
2014-04-18,36.7128985445896
2014-04-25,33.7891673166841
2014-05-02,32.1398614459203
2014-05-09,30.698632506989
2014-05-16,30.1031385405312
2014-05-23,30.9199910218677
2014-05-30,30.4388804583723
2014-06-06,31.2118950669443
2014-06-13,32.6291227116611
2014-06-20,31.8687325365275
2014-06-27,31.6907632957317
2014-07-04,33.2391812811369
2014-07-11,31.5326410119881
2014-07-18,33.4652918989469
2014-07-25,31.7824391601309
2014-08-01,32.8496028576974
2014-08-08,33.9412216398944
2014-08-15,35.4704911294287
2014-08-22,33.5883949442345
2014-08-29,34.5447432706995
2014-09-05,35.2147224423038
2014-09-12,37.1980930036924
2014-09-19,36.0473531333351
2014-09-26,33.154620006113
2014-10-03,33.1647469389346
2014-10-10,33.9386859829094
2014-10-17,35.6001837275261
2014-10-24,36.3836618217386
2014-10-31,38.5112881725556
2014-11-07,37.5201223972622
2014-11-14,39.0172124314527
2014-11-21,37.5234221809369
2014-11-28,38.9237902810184
2014-12-05,39.726970548156
2014-12-12,37.4592963158973
2014-12-19,40.3423402619608
2014-12-26,37.4227539641197
2015-01-02,37.0705042781208
2015-01-09,35.1599471188505
2015-01-16,38.1753952018165
2015-01-23,40.1155249805783
2015-01-30,39.9193709132628
2015-02-06,40.968859712039
2015-02-13,41.7051144546767
2015-02-20,43.0860963457287
2015-02-27,43.6626850669418
2015-03-06,43.7563074510129
2015-03-13,37.6821406019895
2015-03-20,37.0286626100513
2015-03-27,37.3224090729474
2015-04-03,32.8175098518535
2015-04-10,36.3984947439038
2015-04-17,32.8429824169401
2015-04-24,33.0260785992155
2015-05-01,33.9892609076533
2015-05-08,34.5273002612336
2015-05-15,32.6974838773777
2015-05-22,30.9586079610842
2015-05-29,30.8816251753724
2015-06-05,30.5128856941219
2015-06-12,30.231614639565
2015-06-19,25.1359152676759
2015-06-26,27.4402497515619
2015-07-03,30.2352147088353
2015-07-10,31.5556926727786
2015-07-17,32.021564532627
2015-07-24,34.3916995177461
2015-07-31,31.895620687525
2015-08-07,30.5972955754891
2015-08-14,29.9262672017542
2015-08-21,30.5667069321227
2015-08-28,31.6999520690066
2015-09-04,31.4279235761435
2015-09-11,33.5376791026873
2015-09-18,34.7193982314961
2015-09-25,32.1866430926401
2015-10-02,32.6804869932584
2015-10-09,31.8256834218259
2015-10-16,36.1492095018015
2015-10-23,29.5652661129048
2015-10-30,29.4586662472796
2015-11-06,30.8090136088041
2015-11-13,31.9646643043689
2015-11-20,33.9347858107031
2015-11-27,31.0121005393404
2015-12-04,30.1956840556019
2015-12-11,31.8613193936075
2015-12-18,35.1477254212808
2015-12-25,33.9540716119027
2016-01-01,31.2820317763708
2016-01-08,28.8019042221601
2016-01-15,32.5402768365624
2016-01-22,33.8513403439592
2016-01-29,35.0701117973841
2016-02-05,34.9991151738668
2016-02-12,39.376331648054
2016-02-19,44.5227595113133
2016-02-26,42.4321832025066
2016-03-04,43.6502790981591
2016-03-11,43.4758416837259
2016-03-18,45.4376038609801
2016-03-25,46.9319782202045
2016-04-01,49.6811206942199
2016-04-08,47.0076291840371
2016-04-15,49.6180064916734
2016-04-22,49.7359440027255
2016-04-29,52.6612585671554
2016-05-06,52.2340353467865
2016-05-13,54.2290831089496
2016-05-20,48.8022975177209
2016-05-27,48.1872273539912
2016-06-03,49.4671895048878
2016-06-10,50.2083553880875
2016-06-17,50.9464868992672
2016-06-24,50.5148629898981
2016-07-01,55.9096868090488
2016-07-08,52.2386065269155
2016-07-15,46.8402464768587
2016-07-22,50.8654440009507
2016-07-29,45.8588317259528
2016-08-05,43.0335769883873
2016-08-12,40.5524572495322
2016-08-19,42.5789230606934
2016-08-26,44.6323808827947
2016-09-02,44.3943566738034
2016-09-09,46.3635996499708
2016-09-16,39.6315257505712
2016-09-23,44.0302605128898
2016-09-30,42.869804497247
2016-10-07,39.668794600996
2016-10-14,43.5386402276952
2016-10-21,38.4635167983061
2016-10-28,40.3215586202669
2016-11-04,38.7242621700496
2016-11-11,40.5835954820551
2016-11-18,45.1843493835608
2016-11-25,42.5252575620747
2016-12-02,36.538024366865
2016-12-09,40.3394056175454
2016-12-16,40.5630752680817
2016-12-23,40.3131101819581
2016-12-30,34.2330908885622
2017-01-06,33.3009521346036
2017-01-13,37.0441864050106
2017-01-20,34.1568863268992
2017-01-27,36.0623300901569
2017-02-03,32.3994734281133
2017-02-10,31.3159113247291
2017-02-17,34.8231132858324
2017-02-24,34.3776334682425
2017-03-03,35.1508411647167
2017-03-10,38.2807282236224
2017-03-17,39.0177148461585
2017-03-24,35.6547681774608
2017-03-31,30.6300651346228
2017-04-07,29.401910483656
2017-04-14,30.0532444964641
2017-04-21,31.6859757024699
2017-04-28,33.4757120439011
2017-05-05,34.7057801033056
2017-05-12,35.1445321544761
2017-05-19,36.3079263742434
2017-05-26,34.9855261716226
2017-06-02,32.4570072475857
2017-06-09,33.1603494708432
2017-06-16,33.3127419200353
2017-06-23,33.892543622767
2017-06-30,32.9765971241611
2017-07-07,32.8805011849765
2017-07-14,31.9705418414754
2017-07-21,30.040240165537
2017-07-28,30.7112429359077
2017-08-04,30.8452305563245
2017-08-11,31.1655663945326
2017-08-18,33.5166560179378
2017-08-25,31.7977914008242
2017-09-01,31.6299861065242
2017-09-08,28.5956454327463
2017-09-15,29.3397937733248
2017-09-22,30.4801061383262
2017-09-29,30.4440999632198
2017-10-06,30.911923512838
2017-10-13,27.4518662629824
2017-10-20,29.7414713369576
2017-10-27,29.503699593309
2017-11-03,27.0715010733428
2017-11-10,27.1921432012417
2017-11-17,21.8517458145744
2017-11-24,24.7221939278847
2017-12-01,24.8638202409893
2017-12-08,24.6010148199541
2017-12-15,26.0168222322068
2017-12-22,26.5574448073597
2017-12-29,24.9093415056776
2018-01-05,24.4421068198534
